date,symbol,open_price,high_price,low_price,close_price,sentiment_score,relevance_score
2022-03-24,AAPL,171.05999755859375,174.13999938964844,170.2100067138672,174.07000732421875,0.09930555555555555,0.0033333333333333335
2022-03-25,AAPL,173.8800048828125,175.27999877929688,172.75,174.72000122070312,0.07485795454545455,0.0071875
2022-03-28,AAPL,172.1699981689453,175.72999572753906,172.0,175.60000610351562,0.11018518518518519,0.005388888888888889
2022-03-29,AAPL,176.69000244140625,179.00999450683594,176.33999633789062,178.9600067138672,0.12462121212121212,0.001
2022-03-30,AAPL,178.5500030517578,179.61000061035156,176.6999969482422,177.77000427246094,0.02859848484848485,0.003583333333333333
2022-03-31,AAPL,177.83999633789062,178.02999877929688,174.39999389648438,174.61000061035156,0.22916666666666666,0.0005833333333333334
2022-04-01,AAPL,174.02999877929688,174.8800048828125,171.94000244140625,174.30999755859375,0.13505050505050503,0.0021333333333333334
2022-04-04,AAPL,174.57000732421875,178.49000549316406,174.44000244140625,178.44000244140625,0.22737373737373737,0.0023333333333333335
2022-04-05,AAPL,177.5,178.3000030517578,174.4199981689453,175.05999755859375,0.15164141414141413,0.0029444444444444444
2022-04-06,AAPL,172.36000061035156,173.6300048828125,170.1300048828125,171.8300018310547,0.09297785547785548,0.0035384615384615385
2022-04-07,AAPL,171.16000366210938,173.36000061035156,169.85000610351562,172.13999938964844,0.2297979797979798,0.0015555555555555557
2022-04-08,AAPL,171.77999877929688,171.77999877929688,169.1999969482422,170.08999633789062,0.023737373737373738,0.0006363636363636364
2022-04-11,AAPL,168.7100067138672,169.02999877929688,165.5,165.75,0.09020979020979022,0.004230769230769231
2022-04-12,AAPL,168.02000427246094,169.8699951171875,166.63999938964844,167.66000366210938,0.13125,0.0
2022-04-13,AAPL,167.38999938964844,171.0399932861328,166.77000427246094,170.39999389648438,0.09504132231404959,0.0029090909090909093
2022-04-14,AAPL,170.6199951171875,171.27000427246094,165.0399932861328,165.2899932861328,0.16789772727272728,0.0020625
2022-04-18,AAPL,163.9199981689453,166.60000610351562,163.57000732421875,165.07000732421875,0.1262926887926888,0.003666666666666667
2022-04-19,AAPL,165.02000427246094,167.82000732421875,163.91000366210938,167.39999389648438,0.08901515151515152,0.002875
2022-04-20,AAPL,168.75999450683594,168.8800048828125,166.10000610351562,167.22999572753906,0.07344877344877344,0.004166666666666667
2022-04-21,AAPL,168.91000366210938,171.52999877929688,165.91000366210938,166.4199981689453,0.0865079365079365,0.004888888888888889
2022-04-22,AAPL,166.4600067138672,167.8699951171875,161.5,161.7899932861328,0.040873015873015874,0.0025714285714285717
2022-04-25,AAPL,161.1199951171875,163.1699981689453,158.4600067138672,162.8800048828125,0.10831168831168832,0.0005
2022-04-26,AAPL,162.25,162.33999633789062,156.72000122070312,156.8000030517578,0.1252469135802469,0.0
2022-04-27,AAPL,155.91000366210938,159.7899932861328,155.3800048828125,156.57000732421875,0.0450487012987013,0.002
2022-04-28,AAPL,159.25,164.52000427246094,158.92999267578125,163.63999938964844,0.14120370370370372,0.0011111111111111111
2022-04-29,AAPL,161.83999633789062,166.1999969482422,157.25,157.64999389648438,0.01565656565656565,0.005545454545454545
2022-05-02,AAPL,156.7100067138672,158.22999572753906,153.27000427246094,157.9600067138672,0.05983946608946608,0.00488888888888889
2022-05-03,AAPL,158.14999389648438,160.7100067138672,156.32000732421875,159.47999572753906,0.117003367003367,0.003888888888888889
2022-05-04,AAPL,159.6699981689453,166.47999572753906,159.25999450683594,166.02000427246094,0.11634199134199134,0.0029047619047619048
2022-05-05,AAPL,163.85000610351562,164.0800018310547,154.9499969482422,156.77000427246094,0.04107142857142858,0.002285714285714286
2022-05-06,AAPL,156.00999450683594,159.44000244140625,154.17999267578125,157.27999877929688,0.04722222222222222,0.005083333333333333
2022-05-09,AAPL,154.92999267578125,155.8300018310547,151.49000549316406,152.05999755859375,0.07783076298701298,0.004125
2022-05-10,AAPL,155.52000427246094,156.74000549316406,152.92999267578125,154.50999450683594,0.16527777777777777,0.00225
2022-05-11,AAPL,153.5,155.4499969482422,145.80999755859375,146.5,0.17202797202797201,0.003
2022-05-12,AAPL,142.77000427246094,146.1999969482422,138.8000030517578,142.55999755859375,0.1634297520661157,0.002
2022-05-13,AAPL,144.58999633789062,148.10000610351562,143.11000061035156,147.11000061035156,0.1,0.00175
2022-05-16,AAPL,145.5500030517578,147.52000427246094,144.17999267578125,145.5399932861328,0.028896103896103895,0.003
2022-05-17,AAPL,148.86000061035156,149.77000427246094,146.67999267578125,149.24000549316406,0.09171122994652406,0.0017058823529411764
2022-05-18,AAPL,146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,0.09895104895104895,0.0026153846153846158
2022-05-19,AAPL,139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,0.12154829545454546,0.00275
2022-05-20,AAPL,139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,0.20284992784992786,0.0011111111111111111
2022-05-23,AAPL,137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,0.09638861138861138,0.0018461538461538461
2022-05-24,AAPL,140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,0.17897727272727273,0.00275
2022-05-25,AAPL,138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,0.03177830940988836,0.0034210526315789475
2022-05-26,AAPL,137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,0.06736111111111111,0.0055000000000000005
2022-05-27,AAPL,145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,0.11387337662337663,0.0007
2022-05-31,AAPL,149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,0.04872251931075461,0.003
2022-06-01,AAPL,149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,0.07863636363636363,0.0053
2022-06-02,AAPL,147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,0.13636363636363638,0.0006363636363636364
2022-06-03,AAPL,146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,0.09539772727272727,0.0046
2022-06-06,AAPL,147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,0.06857864357864357,0.0045000000000000005
2022-06-07,AAPL,144.35000610351562,149.0,144.10000610351562,148.7100067138672,0.054169441669441674,0.003230769230769231
2022-06-08,AAPL,148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,0.03186363636363636,0.00275
2022-06-09,AAPL,147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,0.08712121212121211,0.0024444444444444444
2022-06-10,AAPL,140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,0.11394395078605606,0.0029473684210526317
2022-06-13,AAPL,132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,0.1484126984126984,0.005833333333333334
2022-06-14,AAPL,133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,0.14363636363636365,0.0014
2022-06-15,AAPL,134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,0.023863636363636365,0.003833333333333334
2022-06-16,AAPL,132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,0.021022727272727276,0.002125
2022-06-17,AAPL,130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,0.071875,0.00275
2022-06-21,AAPL,133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,0.03981910946196661,0.0018571428571428571
2022-06-22,AAPL,134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,0.03534322820037106,0.002142857142857143
2022-06-23,AAPL,136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,0.1538510101010101,0.0021666666666666666
2022-06-24,AAPL,139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,0.049999999999999996,0.0038571428571428576
2022-06-27,AAPL,142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,0.08284632034632035,0.004
2022-06-28,AAPL,142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,0.21704545454545454,0.00125
2022-06-29,AAPL,137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,0.141017316017316,0.004142857142857143
2022-06-30,AAPL,137.25,138.3699951171875,133.77000427246094,136.72000122070312,0.046590909090909086,0.00175
2022-07-01,AAPL,136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,0.1009469696969697,0.0024166666666666664
2022-07-05,AAPL,137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,0.1875,0.002625
2022-07-06,AAPL,141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,0.15698051948051947,0.0031428571428571426
2022-07-07,AAPL,143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,0.0963095238095238,0.0023333333333333335
2022-07-08,AAPL,145.25999450683594,147.5500030517578,145.0,147.0399932861328,0.13927272727272727,0.004399999999999999
2022-07-11,AAPL,145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,0.17830578512396694,0.0066363636363636356
2022-07-12,AAPL,145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,0.12361111111111112,0.0028333333333333335
2022-07-13,AAPL,142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,0.03196022727272728,0.0015
2022-07-14,AAPL,144.0800018310547,148.9499969482422,143.25,148.47000122070312,0.1978174603174603,0.0027142857142857142
2022-07-15,AAPL,149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,0.1452651515151515,0.00325
2022-07-18,AAPL,150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,0.01515151515151515,0.0015555555555555557
2022-07-19,AAPL,147.9199981689453,151.22999572753906,146.91000366210938,151.0,0.03908459595959596,0.00225
2022-07-20,AAPL,151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,-0.007438016528925617,0.0026363636363636363
2022-07-21,AAPL,154.5,155.57000732421875,151.94000244140625,155.35000610351562,0.11161616161616161,0.0005833333333333334
2022-07-22,AAPL,155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,0.14902597402597403,0.0
2022-07-25,AAPL,154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,0.04204545454545455,0.003875
2022-07-26,AAPL,152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,0.047658402203856746,0.007454545454545455
2022-07-27,AAPL,152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,0.14907407407407408,0.0007777777777777778
2022-07-28,AAPL,156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,0.00991612554112554,0.0037142857142857142
2022-07-29,AAPL,161.24000549316406,163.6300048828125,159.5,162.50999450683594,0.0571780303030303,0.005050000000000001
2022-08-01,AAPL,161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,0.0006944444444444454,0.000875
2022-08-02,AAPL,160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,0.04720982142857143,0.00375
2022-08-03,AAPL,160.83999633789062,166.58999633789062,160.75,166.1300048828125,0.1409090909090909,0.003
2022-08-04,AAPL,166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,0.05654040404040404,0.0049
2022-08-05,AAPL,163.2100067138672,165.85000610351562,163.0,165.35000610351562,0.007264957264957265,0.005153846153846154
2022-08-08,AAPL,166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,0.07229707792207792,0.006916666666666667
2022-08-09,AAPL,164.02000427246094,165.82000732421875,163.25,164.9199981689453,0.18947368421052632,0.0
2022-08-10,AAPL,167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,0.08809974747474747,0.004666666666666667
2022-08-11,AAPL,170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,0.08,0.0058000000000000005
2022-08-12,AAPL,169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,0.20264550264550266,0.002111111111111111
2022-08-15,AAPL,171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,0.3333333333333333,0.008666666666666666
2022-08-16,AAPL,172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,0.11136363636363637,0.00325
2022-08-17,AAPL,172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,0.0261437908496732,0.004352941176470588
2022-08-18,AAPL,173.75,174.89999389648438,173.1199951171875,174.14999389648438,0.14024064171122994,0.002235294117647059
2022-08-19,AAPL,173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,0.15343137254901962,0.004764705882352942
2022-08-22,AAPL,169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,0.04625668449197861,0.0019411764705882354
2022-08-23,AAPL,167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,0.08512396694214876,0.0057272727272727275
2022-08-24,AAPL,167.32000732421875,168.11000061035156,166.25,167.52999877929688,0.1693939393939394,0.002266666666666667
2022-08-25,AAPL,168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,0.0703030303030303,0.0033
2022-08-26,AAPL,170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,0.19001262626262627,0.0055
2022-08-29,AAPL,161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,0.006249999999999996,0.004666666666666666
2022-08-30,AAPL,162.1300048828125,162.55999755859375,157.72000122070312,158.91000366210938,0.08881096681096681,0.0077333333333333325
2022-08-31,AAPL,160.30999755859375,160.5800018310547,157.13999938964844,157.22000122070312,0.038461538461538464,0.007307692307692308
2022-09-01,AAPL,156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,0.0706008615567439,0.005470588235294118
2022-09-02,AAPL,159.75,160.36000061035156,154.97000122070312,155.80999755859375,0.04061533704390848,0.007928571428571429
2022-09-06,AAPL,156.47000122070312,157.08999633789062,153.69000244140625,154.52999877929688,0.12297077922077923,0.011428571428571429
2022-09-07,AAPL,154.82000732421875,156.6699981689453,153.61000061035156,155.9600067138672,0.12211509029690848,0.013151515151515152
2022-09-08,AAPL,154.63999938964844,156.36000061035156,152.67999267578125,154.4600067138672,0.09833010556694767,0.01631578947368421
2022-09-09,AAPL,155.47000122070312,157.82000732421875,154.75,157.3699951171875,0.17393048128342248,0.012411764705882353
2022-09-12,AAPL,159.58999633789062,164.25999450683594,159.3000030517578,163.42999267578125,0.14446022727272728,0.00825
2022-09-13,AAPL,159.89999389648438,160.5399932861328,153.3699951171875,153.83999633789062,0.1159090909090909,0.0019444444444444446
2022-09-14,AAPL,154.7899932861328,157.10000610351562,153.61000061035156,155.30999755859375,0.0712551652892562,0.003863636363636364
2022-09-15,AAPL,154.64999389648438,155.24000549316406,151.3800048828125,152.3699951171875,0.17386188271604938,0.003416666666666667
2022-09-16,AAPL,151.2100067138672,151.35000610351562,148.3699951171875,150.6999969482422,0.11576493681756839,0.0027368421052631577
2022-09-19,AAPL,149.30999755859375,154.55999755859375,149.10000610351562,154.47999572753906,0.13484848484848486,0.007333333333333333
2022-09-20,AAPL,153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,0.11433566433566433,0.008076923076923077
2022-09-21,AAPL,157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,0.10378787878787879,0.0058095238095238096
2022-09-22,AAPL,152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,0.25452602952602954,0.0063846153846153835
2022-09-23,AAPL,151.19000244140625,151.47000122070312,148.55999755859375,150.42999267578125,0.18465034965034965,0.005
2022-09-26,AAPL,149.66000366210938,153.77000427246094,149.63999938964844,150.77000427246094,0.05707070707070707,0.003875
2022-09-27,AAPL,152.74000549316406,154.72000122070312,149.9499969482422,151.75999450683594,0.1744047619047619,0.0025714285714285717
2022-09-28,AAPL,147.63999938964844,150.63999938964844,144.83999633789062,149.83999633789062,0.11660997732426305,0.0029523809523809524
2022-09-29,AAPL,146.10000610351562,146.72000122070312,140.67999267578125,142.47999572753906,0.16713286713286715,0.0033076923076923075
2022-09-30,AAPL,141.27999877929688,143.10000610351562,138.0,138.1999969482422,0.09867960986382039,0.006263157894736842
2022-10-03,AAPL,138.2100067138672,143.07000732421875,137.69000244140625,142.4499969482422,0.055441176470588244,0.0059411764705882344
2022-10-04,AAPL,145.02999877929688,146.22000122070312,144.25999450683594,146.10000610351562,0.09920255183413078,0.004947368421052632
2022-10-05,AAPL,144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,0.03333333333333333,0.002916666666666667
2022-10-06,AAPL,145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,0.062254901960784315,0.004352941176470588
2022-10-07,AAPL,142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,0.13803720434155214,0.007304347826086956
2022-10-10,AAPL,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,0.08249999999999999,0.00605
2022-10-11,AAPL,139.89999389648438,141.35000610351562,138.22000122070312,138.97999572753906,0.059577922077922084,0.0036111111111111114
2022-10-12,AAPL,139.1300048828125,140.36000061035156,138.16000366210938,138.33999633789062,0.051477272727272726,0.00455
2022-10-13,AAPL,134.99000549316406,143.58999633789062,134.3699951171875,142.99000549316406,0.16112373737373736,0.0023
2022-10-14,AAPL,144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,-0.009625668449197858,0.004352941176470588
2022-10-17,AAPL,141.07000732421875,142.89999389648438,140.27000427246094,142.41000366210938,0.0992063492063492,0.003875
2022-10-18,AAPL,145.49000549316406,146.6999969482422,140.61000061035156,143.75,0.06572364267676768,0.00390625
2022-10-19,AAPL,141.69000244140625,144.9499969482422,141.5,143.86000061035156,0.08128507295173962,0.006444444444444444
2022-10-20,AAPL,143.02000427246094,145.88999938964844,142.64999389648438,143.38999938964844,0.09974364860728496,0.007727272727272728
2022-10-21,AAPL,142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,0.050852272727272725,0.005125
2022-10-24,AAPL,147.19000244140625,150.22999572753906,146.0,149.4499969482422,0.22575757575757574,0.0023333333333333335
2022-10-25,AAPL,150.08999633789062,152.49000549316406,149.36000061035156,152.33999633789062,0.08771043771043771,0.003576923076923077
2022-10-26,AAPL,150.9600067138672,151.99000549316406,148.0399932861328,149.35000610351562,0.02077922077922078,0.003999999999999999
2022-10-27,AAPL,148.07000732421875,149.0500030517578,144.1300048828125,144.8000030517578,0.09513079513079513,0.004384615384615384
2022-10-28,AAPL,148.1999969482422,157.5,147.82000732421875,155.74000549316406,0.08721748737373737,0.007583333333333333
2022-10-31,AAPL,153.16000366210938,154.24000549316406,151.9199981689453,153.33999633789062,0.0498929512516469,0.00817391304347826
2022-11-01,AAPL,155.0800018310547,155.4499969482422,149.1300048828125,150.64999389648438,0.03306878306878307,0.0036666666666666666
2022-11-02,AAPL,148.9499969482422,152.1699981689453,145.0,145.02999877929688,0.08750742721330956,0.004588235294117647
2022-11-03,AAPL,142.05999755859375,142.8000030517578,138.75,138.8800048828125,0.08131313131313132,0.0026363636363636363
2022-11-04,AAPL,142.08999633789062,142.6699981689453,134.3800048828125,138.3800048828125,0.06315789473684211,0.0012631578947368421
2022-11-07,AAPL,137.11000061035156,139.14999389648438,135.6699981689453,138.9199981689453,0.045656565656565666,0.003925925925925926
2022-11-08,AAPL,140.41000366210938,141.42999267578125,137.49000549316406,139.5,0.11684981684981685,0.002857142857142857
2022-11-09,AAPL,138.5,138.5500030517578,134.58999633789062,134.8699951171875,0.025000000000000012,0.0017000000000000001
2022-11-10,AAPL,141.24000549316406,146.8699951171875,139.5,146.8699951171875,0.11209882071951037,0.0033448275862068967
2022-11-11,AAPL,145.82000732421875,150.00999450683594,144.3699951171875,149.6999969482422,0.0384469696969697,0.004722222222222221
2022-11-14,AAPL,148.97000122070312,150.27999877929688,147.42999267578125,148.27999877929688,0.19061624649859943,0.00041176470588235296
2022-11-15,AAPL,152.22000122070312,153.58999633789062,148.55999755859375,150.0399932861328,0.09256198347107437,0.0019090909090909091
2022-11-16,AAPL,149.1300048828125,149.8699951171875,147.2899932861328,148.7899932861328,0.1622960372960373,0.0035384615384615385
2022-11-17,AAPL,146.42999267578125,151.47999572753906,146.14999389648438,150.72000122070312,0.21767045454545456,0.003
2022-11-18,AAPL,152.30999755859375,152.6999969482422,149.97000122070312,151.2899932861328,0.042135642135642144,0.005
2022-11-21,AAPL,150.16000366210938,150.3699951171875,147.72000122070312,148.00999450683594,0.13392857142857142,0.0064285714285714285
2022-11-22,AAPL,148.1300048828125,150.4199981689453,146.92999267578125,150.17999267578125,0.05821078431372549,0.0017058823529411764
2022-11-23,AAPL,149.4499969482422,151.8300018310547,149.33999633789062,151.07000732421875,-0.14689814814814817,0.0066
2022-11-25,AAPL,148.30999755859375,148.8800048828125,147.1199951171875,148.11000061035156,0.06983065953654188,0.002882352941176471
2022-11-28,AAPL,145.13999938964844,146.63999938964844,143.3800048828125,144.22000122070312,0.13756887052341596,0.004136363636363636
2022-11-29,AAPL,144.2899932861328,144.80999755859375,140.35000610351562,141.1699981689453,0.16888774104683196,0.004363636363636363
2022-11-30,AAPL,141.39999389648438,148.72000122070312,140.5500030517578,148.02999877929688,0.06595500459136823,0.00596969696969697
2022-12-01,AAPL,148.2100067138672,149.1300048828125,146.61000061035156,148.30999755859375,0.1215969215969216,0.003259259259259259
